ZIPCODE,SIDO,GUGUN,DONG,BUNJI,SEQ
250-903,강원,홍천군,홍천읍 희망3리,,20341
250-904,강원,홍천군,홍천읍 희망4리,,20342
250-905,강원,홍천군,홍천읍 희망5리,,20343
250-906,강원,홍천군,홍천읍 희망6리,,20344
250-907,강원,홍천군,홍천읍 희망7리,,20345
250-908,강원,홍천군,홍천읍 희망8리,,20346
250-909,강원,홍천군,홍천읍 희망9리,,20347
250-910,강원,홍천군,홍천읍 희망10리,,20348
250-911,강원,홍천군,홍천읍 희망11리,,20349
250-809,강원,홍천군,홍천읍 희망리,,20350
250-800,강원,홍천군,홍천읍,,20351
250-871,강원,홍천군,남면 남노일리,,20352
250-871,강원,홍천군,남면 명동리,,20353
250-872,강원,홍천군,남면 시동1리,,20354
250-872,강원,홍천군,남면 시동2리,,20355
250-889,강원,홍천군,남면 시동2리 사서함,101,20356
250-873,강원,홍천군,남면 시동3리,,20357
250-889,강원,홍천군,남면 시동3리 사서함,101,20358
250-872,강원,홍천군,남면 시동4리,,20359
250-873,강원,홍천군,남면 시동5리,,20360
250-872,강원,홍천군,남면 시동리,,20361
250-874,강원,홍천군,남면 신대1리,,20362
250-872,강원,홍천군,남면 신대2리,,20363
250-874,강원,홍천군,남면 신대리,,20364
250-875,강원,홍천군,남면 양덕원1리,,20365
250-889,강원,홍천군,남면 양덕원1리 사서함,101,20366
250-874,강원,홍천군,남면 양덕원2리,,20367
250-875,강원,홍천군,남면 양덕원리,,20368
250-871,강원,홍천군,남면 용수리,,20369
250-871,강원,홍천군,남면 월천리,,20370
250-889,강원,홍천군,남면 유목정리 사서함,101,20371
250-874,강원,홍천군,남면 유목정리,,20372
250-873,강원,홍천군,남면 유치리,,20373
250-871,강원,홍천군,남면 제곡리,,20374
250-889,강원,홍천군,남면 화전리 사서함,101,20375
250-875,강원,홍천군,남면 화전리,,20376
250-870,강원,홍천군,남면,,20377
250-841,강원,홍천군,내면 광원리,,20378
250-842,강원,홍천군,내면 명개리,,20379
250-843,강원,홍천군,내면 방내리,,20380
250-844,강원,홍천군,내면 율전리,,20381
250-845,강원,홍천군,내면 자운리,,20382
250-846,강원,홍천군,내면 창촌리,,20383
250-840,강원,홍천군,내면,,20384
250-861,강원,홍천군,내촌면 광암리,,20385
250-862,강원,홍천군,내촌면 답풍리,,20386
250-861,강원,홍천군,내촌면 도관리,,20387
250-863,강원,홍천군,내촌면 문현리,,20388
250-864,강원,홍천군,내촌면 물걸리,,20389
250-863,강원,홍천군,내촌면 서곡리,,20390
250-863,강원,홍천군,내촌면 와야리,,20391
250-862,강원,홍천군,내촌면 화상대리,,20392
250-860,강원,홍천군,내촌면,,20393
250-891,강원,홍천군,동면 개운리,,20394
250-892,강원,홍천군,동면 노천리,,20395
250-895,강원,홍천군,동면 덕치리,,20396
250-894,강원,홍천군,동면 방량리,,20397
250-894,강원,홍천군,동면 삼현리,,20398
250-894,강원,홍천군,동면 성수리,,20399
250-893,강원,홍천군,동면 속초리,,20400
250-895,강원,홍천군,동면 신봉리,,20401
250-891,강원,홍천군,동면 월운리,,20402
250-895,강원,홍천군,동면 좌운리,,20403
250-891,강원,홍천군,동면 후동리,,20404
250-890,강원,홍천군,동면,,20405
250-824,강원,홍천군,두촌면 괘석리,,20406
250-824,강원,홍천군,두촌면 역내리,,20407
250-823,강원,홍천군,두촌면 원동리,,20408
250-821,강원,홍천군,두촌면 자은리,,20409
250-819,강원,홍천군,두촌면 장남리 사서함,81,20410
250-823,강원,홍천군,두촌면 장남리,,20411
250-824,강원,홍천군,두촌면 천현리,,20412
250-819,강원,홍천군,두촌면 철정리 사서함,81,20413
250-822,강원,홍천군,두촌면 철정리,,20414
250-820,강원,홍천군,두촌면,,20415
250-882,강원,홍천군,북방면 구만리,,20416
250-881,강원,홍천군,북방면 굴지리,,20417
250-882,강원,홍천군,북방면 노일리,,20418
250-889,강원,홍천군,북방면 능평리 사서함,101,20419
250-883,강원,홍천군,북방면 능평리,,20420
250-883,강원,홍천군,북방면 도사곡리,,20421
250-881,강원,홍천군,북방면 본궁리,,20422
250-881,강원,홍천군,북방면 부사원리,,20423
250-884,강원,홍천군,북방면 북방리,,20424
250-885,강원,홍천군,북방면 상화계리,,20425
250-884,강원,홍천군,북방면 성동리,,20426
250-883,강원,홍천군,북방면 소매곡리,,20427
250-882,강원,홍천군,북방면 역전평리,,20428
250-882,강원,홍천군,북방면 원소리,,20429
250-881,강원,홍천군,북방면 장항리,,20430
250-882,강원,홍천군,북방면 전치곡리,,20431
250-885,강원,홍천군,북방면 중화계리,,20432
250-889,강원,홍천군,북방면 하화계리 사서함,101,20433
250-711,강원,홍천군,북방면 하화계리 (주)하이트맥주,,20434
250-885,강원,홍천군,북방면 하화계리,,20435
250-884,강원,홍천군,북방면 화동리,,20436
250-880,강원,홍천군,북방면,,20437
250-751,강원,홍천군,서면 (주)대명레저산업,,20438
250-851,강원,홍천군,서면 개야리,,20439
250-852,강원,홍천군,서면 굴업리,,20440
250-853,강원,홍천군,서면 길곡리,,20441
250-852,강원,홍천군,서면 대곡리,,20442
250-853,강원,홍천군,서면 동막리,,20443
250-852,강원,홍천군,서면 두미리,,20444
250-855,강원,홍천군,서면 마곡리,,20445
250-855,강원,홍천군,서면 모곡리,,20446
250-854,강원,홍천군,서면 반곡리,,20447
250-856,강원,홍천군,서면 어유포리,,20448
250-853,강원,홍천군,서면 중방대리,,20449
250-856,강원,홍천군,서면 팔봉리,,20450
250-850,강원,홍천군,서면,,20451
250-831,강원,홍천군,서석면 검산리,,20452
250-832,강원,홍천군,서석면 상군두리,,20453
250-832,강원,홍천군,서석면 생곡리,,20454
250-833,강원,홍천군,서석면 수하리,,20455
250-833,강원,홍천군,서석면 어론리,,20456
250-834,강원,홍천군,서석면 청량리,,20457
250-835,강원,홍천군,서석면 풍암리,,20458
250-832,강원,홍천군,서석면 하군두리,,20459
250-830,강원,홍천군,서석면,,20460
250-811,강원,홍천군,화촌면 구성포리,,20461
250-889,강원,홍천군,화촌면 구성포리 사서함,101,20462
250-812,강원,홍천군,화촌면 군업리,,20463
250-813,강원,홍천군,화촌면 굴운리,,20464
250-814,강원,홍천군,화촌면 내삼포리,,20465
250-815,강원,홍천군,화촌면 성산리,,20466
250-889,강원,홍천군,화촌면 송정리 사서함,101,20467
250-813,강원,홍천군,화촌면 송정리,,20468
250-816,강원,홍천군,화촌면 야시대리,,20469
250-814,강원,홍천군,화촌면 외삼포리,,20470
250-812,강원,홍천군,화촌면 장평리,,20471
250-819,강원,홍천군,화촌면 주음치리 사서함,81,20472
250-816,강원,홍천군,화촌면 주음치리,,20473
250-811,강원,홍천군,화촌면 풍천리,,20474
250-810,강원,홍천군,화촌면,,20475
209-819,강원,화천군,화천읍 대이리 사서함,104,20476
209-809,강원,화천군,화천읍 대이리,,20477
209-801,강원,화천군,화천읍 동촌리,,20478
209-819,강원,화천군,화천읍 상리 사서함,104,20479
209-802,강원,화천군,화천읍 상리,,20480
209-819,강원,화천군,화천읍 신읍리 사서함,104,20481
209-803,강원,화천군,화천읍 신읍리,,20482
209-804,강원,화천군,화천읍 아리,,20483
209-802,강원,화천군,화천읍 중리,,20484
209-819,강원,화천군,화천읍 풍산리 사서함,104,20485
209-805,강원,화천군,화천읍 풍산리,,20486
209-804,강원,화천군,화천읍 하리,,20487
209-800,강원,화천군,화천읍 화천우체국,,20488
209-800,강원,화천군,화천읍,,20489
209-821,강원,화천군,간동면 간척리,,20490
209-806,강원,화천군,간동면 구만리,,20491
209-822,강원,화천군,간동면 도송리,,20492
209-821,강원,화천군,간동면 방천리,1∼1594,20493
209-823,강원,화천군,간동면 방천리,1595∼1862,20494
209-822,강원,화천군,간동면 오음리,,20495
209-822,강원,화천군,간동면 용호리,,20496
209-822,강원,화천군,간동면 유촌리,,20497
209-820,강원,화천군,간동면,,20498
209-831,강원,화천군,사내면 광덕1리,,20499
209-838,강원,화천군,사내면 광덕1리 사서함,93,20500
209-832,강원,화천군,사내면 광덕2리,,20501
209-831,강원,화천군,사내면 광덕3리,,20502
209-832,강원,화천군,사내면 광덕4리,,20503
209-831,강원,화천군,사내면 광덕리,,20504
209-838,강원,화천군,사내면 명월리 사서함,93-(14),20505
209-839,강원,화천군,사내면 명월리 사서함,99-(1∼29),20506
209-833,강원,화천군,사내면 명월리,,20507
209-838,강원,화천군,사내면 사창리 사서함,93,20508
209-834,강원,화천군,사내면 사창리,,20509
209-838,강원,화천군,사내면 삼일리 사서함,93,20510
209-835,강원,화천군,사내면 삼일리,,20511
209-838,강원,화천군,사내면 용담리 사서함,93-(13),20512
209-835,강원,화천군,사내면 용담리,,20513
209-830,강원,화천군,사내면,,20514
209-819,강원,화천군,상서면 구운리 사서함,104,20515
209-807,강원,화천군,상서면 구운리,,20516
209-819,강원,화천군,상서면 노동리 사서함,104,20517
209-811,강원,화천군,상서면 노동리,,20518
209-839,강원,화천군,상서면 다목리 사서함,99-(2∼25),20519
209-812,강원,화천군,상서면 다목리,,20520
209-819,강원,화천군,상서면 마현리 사서함,104,20521
209-813,강원,화천군,상서면 마현리,,20522
209-839,강원,화천군,상서면 봉오리 사서함,99-(16∼26),20523
209-819,강원,화천군,상서면 봉오리 사서함,104,20524
209-814,강원,화천군,상서면 봉오리,,20525
209-819,강원,화천군,상서면 부촌리 사서함,104,20526
209-815,강원,화천군,상서면 부촌리,,20527
209-819,강원,화천군,상서면 산양리 사서함,104,20528
209-815,강원,화천군,상서면 산양리,,20529
209-819,강원,화천군,상서면 신대리 사서함,104,20530
209-807,강원,화천군,상서면 신대리,,20531
209-819,강원,화천군,상서면 신풍리 사서함,104,20532
209-807,강원,화천군,상서면 신풍리,,20533
209-807,강원,화천군,상서면 장촌리,,20534
209-819,강원,화천군,상서면 장촌리 사서함,104,20535
209-811,강원,화천군,상서면 파포리,,20536
209-810,강원,화천군,상서면,,20537
209-808,강원,화천군,하남면 거례리,,20538
209-842,강원,화천군,하남면 계성리,,20539
209-819,강원,화천군,하남면 논미리 사서함,104,20540
209-841,강원,화천군,하남면 논미리,,20541
209-808,강원,화천군,하남면 삼화리,,20542
209-842,강원,화천군,하남면 서오지리,,20543
209-841,강원,화천군,하남면 안평리,,20544
209-808,강원,화천군,하남면 용암리,,20545
209-842,강원,화천군,하남면 원천리,,20546
209-808,강원,화천군,하남면 위라리,,20547
209-840,강원,화천군,하남면,,20548
225-702,강원,횡성군,횡성읍 금광포란재아파트,,20549
225-700,강원,횡성군,횡성읍 묵계농공단지,,20550
225-701,강원,횡성군,횡성읍 횡성군청,,20551
225-800,강원,횡성군,횡성읍 횡성우체국,,20552
225-801,강원,횡성군,횡성읍 가담리,,20553
225-802,강원,횡성군,횡성읍 갈풍리,,20554
225-803,강원,횡성군,횡성읍 개전리,,20555
225-802,강원,횡성군,횡성읍 곡교리,,20556
225-809,강원,횡성군,횡성읍 교항리,,20557
225-803,강원,횡성군,횡성읍 궁천리,,20558
225-704,강원,횡성군,횡성읍 남산리 송호대학,,20559
225-801,강원,횡성군,횡성읍 남산리,,20560
225-803,강원,횡성군,횡성읍 내지리,,20561
225-804,강원,횡성군,횡성읍 마산리,,20562
225-803,강원,횡성군,횡성읍 마옥리,,20563
225-802,강원,횡성군,횡성읍 모평리,,20564
225-802,강원,횡성군,횡성읍 묵계리,,20565
225-802,강원,횡성군,횡성읍 반곡리,,20566
225-805,강원,횡성군,횡성읍 북천리,,20567
225-806,강원,횡성군,횡성읍 생운리,,20568
225-803,강원,횡성군,횡성읍 송전리,,20569
225-891,강원,횡성군,횡성읍 영영포리,,20570
225-803,강원,횡성군,횡성읍 옥동리,,20571
225-807,강원,횡성군,횡성읍 읍상리,,20572
225-808,강원,횡성군,횡성읍 읍하리,,20573
225-801,강원,횡성군,횡성읍 입석리,,20574
225-806,강원,횡성군,횡성읍 정암리,,20575
225-806,강원,횡성군,횡성읍 조곡리,,20576
225-801,강원,횡성군,횡성읍 청룡리,,20577
225-806,강원,횡성군,횡성읍 추동리,,20578
225-802,강원,횡성군,횡성읍 학곡리,,20579
225-800,강원,횡성군,횡성읍,,20580
225-841,강원,횡성군,갑천면 구방리,,20581
225-842,강원,횡성군,갑천면 대관대리,,20582
225-843,강원,횡성군,갑천면 매일리,,20583
225-842,강원,횡성군,갑천면 병지방리,,20584
225-841,강원,횡성군,갑천면 부동리,,20585
225-842,강원,횡성군,갑천면 삼거리,,20586
225-841,강원,횡성군,갑천면 상대리,,20587
225-844,강원,횡성군,갑천면 율동리,,20588
225-842,강원,횡성군,갑천면 전촌리,,20589
225-841,강원,횡성군,갑천면 중금리,,20590
225-842,강원,횡성군,갑천면 추동리,,20591
225-841,강원,횡성군,갑천면 포동리,,20592
225-841,강원,횡성군,갑천면 하대리,,20593
225-844,강원,횡성군,갑천면 화전리,,20594
225-840,강원,횡성군,갑천면,,20595
225-882,강원,횡성군,강림면 강림1리,,20596
225-881,강원,횡성군,강림면 강림2리,,20597
225-882,강원,횡성군,강림면 강림3리,,20598
225-881,강원,횡성군,강림면 강림4리,,20599
225-881,강원,횡성군,강림면 강림5리,,20600
225-882,강원,횡성군,강림면 강림리,,20601
225-881,강원,횡성군,강림면 부곡리,,20602
225-882,강원,횡성군,강림면 월현리,,20603
225-880,강원,횡성군,강림면,,20604
225-871,강원,횡성군,공근면 가곡리,,20605
225-872,강원,횡성군,공근면 공근리,,20606
225-873,강원,횡성군,공근면 덕촌리,,20607
225-873,강원,횡성군,공근면 도곡리,,20608
225-873,강원,횡성군,공근면 매곡리,,20609
225-871,강원,횡성군,공근면 부창리,,20610
225-871,강원,횡성군,공근면 삼배리,,20611
225-871,강원,횡성군,공근면 상동리,,20612
225-872,강원,횡성군,공근면 상창봉리,,20613
225-873,강원,횡성군,공근면 수백리,,20614
225-874,강원,횡성군,공근면 신촌리,,20615
225-872,강원,횡성군,공근면 어둔리,,20616
225-873,강원,횡성군,공근면 오산리,,20617
225-872,강원,횡성군,공근면 창봉리,,20618
225-871,강원,횡성군,공근면 청곡리,,20619
225-874,강원,횡성군,공근면 초원리,,20620
225-874,강원,횡성군,공근면 학담리,,20621
